file,class_id,class
2009_000619,3,bird
2009_000664,3,bird
2009_000677,3,bird
2009_000692,3,bird
2009_000746,3,bird
2009_000748,3,bird
2009_000758,3,bird
2009_000790,3,bird
2009_000812,3,bird
2009_000849,3,bird
2009_000879,3,bird
2009_000898,3,bird
2009_000932,3,bird
2009_000938,3,bird
2009_000958,3,bird
2009_000961,3,bird
2009_000991,3,bird
2009_000998,3,bird
2009_001040,3,bird
2009_001108,3,bird
2009_001128,3,bird
2009_001160,3,bird
2009_001166,3,bird
2009_001208,3,bird
2009_001221,3,bird
2009_001242,3,bird
2009_001252,3,bird
2009_001264,3,bird
2009_001283,3,bird
2009_001301,3,bird
2009_001311,3,bird
2009_001314,3,bird
2009_001348,3,bird
2009_001360,3,bird
2009_001375,3,bird
2009_001385,3,bird
2009_001397,3,bird
2009_001422,3,bird
2009_001453,3,bird
2009_001466,3,bird
2009_001554,3,bird
2009_001565,3,bird
2009_001570,3,bird
2009_001587,3,bird
2009_001607,3,bird
2009_001660,3,bird
2009_001683,3,bird
2009_001693,3,bird
2009_001741,3,bird
2009_001751,3,bird
2009_001765,3,bird
2009_001807,3,bird
2009_001929,3,bird
2009_001972,3,bird
2009_001999,3,bird
2009_002056,3,bird
2009_002072,3,bird
2009_002086,3,bird
2009_002153,3,bird
2009_002226,3,bird
2009_002256,3,bird
2009_002262,3,bird
2009_002264,3,bird
2009_002286,3,bird
2009_002298,3,bird
2009_002319,3,bird
2009_002414,3,bird
2009_002423,3,bird
2009_002431,3,bird
2009_002465,3,bird
2009_002525,3,bird
2009_002536,3,bird
2009_002559,3,bird
2009_002604,3,bird
2009_002608,3,bird
2009_002629,3,bird
2009_002645,3,bird
2009_002685,3,bird
2009_002754,3,bird
2009_002791,3,bird
2009_002799,3,bird
2009_002809,3,bird
2009_002831,3,bird
2009_002877,3,bird
2009_002890,3,bird
2009_002920,3,bird
2009_002937,3,bird
2009_002962,3,bird
2009_002977,3,bird
2009_003002,3,bird
2009_003052,3,bird
2009_003088,3,bird
2009_003109,3,bird
2009_003151,3,bird
2009_003168,3,bird
2009_003259,3,bird
2009_003273,3,bird
2009_003285,3,bird
2009_003300,3,bird
2009_003315,3,bird
2009_003378,3,bird
2009_003399,3,bird
2009_003417,3,bird
2009_003443,3,bird
2009_003450,3,bird
2009_003487,3,bird
2009_003498,3,bird
2009_003531,3,bird
2009_003606,3,bird
2009_003640,3,bird
2009_003685,3,bird
2009_003713,3,bird
2009_003837,3,bird
2009_003858,3,bird
2009_003870,3,bird
2009_003911,3,bird
2009_003912,3,bird
2009_003922,3,bird
2009_003962,3,bird
2009_003993,3,bird
2009_004001,3,bird
2009_004021,3,bird
2009_004023,3,bird
2009_004044,3,bird
2009_004084,3,bird
2009_004103,3,bird
2009_004141,3,bird
2009_004174,3,bird
2009_004315,3,bird
2009_004334,3,bird
2009_004346,3,bird
2009_004375,3,bird
2009_004509,3,bird
2009_004540,3,bird
2009_004552,3,bird
2009_004565,3,bird
2009_004568,3,bird
2009_004625,3,bird
2009_004652,3,bird
2009_004661,3,bird
2009_004686,3,bird
2009_004713,3,bird
2009_004723,3,bird
2009_004754,3,bird
2009_004765,3,bird
2009_004817,3,bird
2009_004858,3,bird
2009_004886,3,bird
2009_004895,3,bird
2009_004898,3,bird
2009_004946,3,bird
2009_004959,3,bird
2009_004996,3,bird
2009_005040,3,bird
2009_005076,3,bird
2009_005114,3,bird
2009_005131,3,bird
2009_005137,3,bird
2009_005152,3,bird
2009_005198,3,bird
2009_005234,3,bird
2009_005260,3,bird
2009_005262,3,bird
2009_005282,3,bird
2010_000023,3,bird
2010_000075,3,bird
2010_000103,3,bird
2010_000151,3,bird
2010_000169,3,bird
2010_000184,3,bird
2010_000197,3,bird
2010_000222,3,bird
2010_000241,3,bird
2010_000299,3,bird
2010_000335,3,bird
2010_000393,3,bird
2010_000459,3,bird
2010_000502,3,bird
2010_000621,3,bird
2010_000707,3,bird
2010_000810,3,bird
2010_000814,3,bird
2010_000836,3,bird
2010_000863,3,bird
2010_000918,3,bird
2010_000956,3,bird
2010_000961,3,bird
2010_000994,3,bird
2010_001016,3,bird
2010_001042,3,bird
2010_001061,3,bird
2010_001069,3,bird
2010_001098,3,bird
2010_001159,3,bird
2010_001201,3,bird
2010_001372,3,bird
2010_001433,3,bird
2010_001441,3,bird
2010_001481,3,bird
2010_001520,3,bird
2010_001569,3,bird
2010_001584,3,bird
2010_001599,3,bird
2010_001603,3,bird
2010_001697,3,bird
2010_001784,3,bird
2010_001806,3,bird
2010_001820,3,bird
2010_001868,3,bird
2010_001919,3,bird
2010_001927,3,bird
2010_001974,3,bird
2010_001988,3,bird
2010_001992,3,bird
2010_001995,3,bird
2010_002023,3,bird
2010_002142,3,bird
2010_002181,3,bird
2010_002267,3,bird
2010_002374,3,bird
2010_002436,3,bird
2010_002439,3,bird
2010_002450,3,bird
2010_002569,3,bird
2010_002614,3,bird
2010_002621,3,bird
2010_002666,3,bird
2010_002688,3,bird
2010_002740,3,bird
2010_002752,3,bird
2010_002803,3,bird
2010_002839,3,bird
2010_002854,3,bird
2010_002873,3,bird
2010_002935,3,bird
2010_003015,3,bird
2010_003044,3,bird
2010_003081,3,bird
2010_003097,3,bird
2010_003119,3,bird
2010_003135,3,bird
2010_003168,3,bird
2010_003255,3,bird
2010_003344,3,bird
2010_003362,3,bird
2010_003395,3,bird
2010_003418,3,bird
2010_003419,3,bird
2010_003473,3,bird
2010_003546,3,bird
2010_003610,3,bird
2010_003648,3,bird
2010_003659,3,bird
2010_003743,3,bird
2010_003771,3,bird
2010_003820,3,bird
2010_003929,3,bird
2010_004026,3,bird
2010_004071,3,bird
2010_004123,3,bird
2010_004187,3,bird
2010_004201,3,bird
2010_004230,3,bird
2010_004252,3,bird
2010_004352,3,bird
2010_004385,3,bird
2010_004420,3,bird
2010_004451,3,bird
2010_004483,3,bird
2010_004521,3,bird
2010_004556,3,bird
2010_004559,3,bird
2010_004570,3,bird
2010_004657,3,bird
2010_004777,3,bird
2010_004821,3,bird
2010_004847,3,bird
2010_004906,3,bird
2010_004948,3,bird
2010_004953,3,bird
2010_004960,3,bird
2010_004994,3,bird
2010_005016,3,bird
2010_005023,3,bird
2010_005028,3,bird
2010_005053,3,bird
2010_005068,3,bird
2010_005096,3,bird
2010_005129,3,bird
2010_005152,3,bird
2010_005217,3,bird
2010_005320,3,bird
2010_005353,3,bird
2010_005426,3,bird
2010_005428,3,bird
2010_005472,3,bird
2010_005498,3,bird
2010_005511,3,bird
2010_005516,3,bird
2010_005531,3,bird
2010_005586,3,bird
2010_005603,3,bird
2010_005608,3,bird
2010_005651,3,bird
2010_005725,3,bird
2010_005837,3,bird
2010_005896,3,bird
2010_005968,3,bird
2010_006084,3,bird
2011_000002,3,bird
2011_000017,3,bird
2011_000068,3,bird
2011_000112,3,bird
2011_000114,3,bird
2011_000149,3,bird
2011_000185,3,bird
2011_000219,3,bird
2011_000222,3,bird
2011_000232,3,bird
2011_000246,3,bird
2011_000268,3,bird
2011_000269,3,bird
2011_000324,3,bird
2011_000374,3,bird
2011_000392,3,bird
2011_000456,3,bird
2011_000482,3,bird
2011_000494,3,bird
2011_000511,3,bird
2011_000669,3,bird
2011_000673,3,bird
2011_000718,3,bird
2011_000734,3,bird
2011_000831,3,bird
2011_000850,3,bird
2011_000912,3,bird
2011_001016,3,bird
2011_001084,3,bird
2011_001117,3,bird
2011_001134,3,bird
2011_001211,3,bird
2011_001229,3,bird
2011_001254,3,bird
2011_001259,3,bird
2011_001287,3,bird
2011_001326,3,bird
2011_001421,3,bird
2011_001432,3,bird
2011_001463,3,bird
2011_001471,3,bird
2011_001505,3,bird
2011_001558,3,bird
2011_001652,3,bird
2011_001694,3,bird
2011_001712,3,bird
2011_001764,3,bird
2011_001779,3,bird
2011_001866,3,bird
2011_001873,3,bird
2011_001902,3,bird
2011_001924,3,bird
2011_001952,3,bird
2011_001959,3,bird
2011_001967,3,bird
2011_002016,3,bird
2011_002055,3,bird
2011_002100,3,bird
2011_002221,3,bird
2011_002228,3,bird
2011_002230,3,bird
2011_002246,3,bird
2011_002265,3,bird
2011_002295,3,bird
2011_002381,3,bird
2011_002407,3,bird
2011_002458,3,bird
2011_002463,3,bird
2011_002503,3,bird
2011_002548,3,bird
2011_002568,3,bird
2011_002582,3,bird
2011_002616,3,bird
2011_002652,3,bird
2011_002674,3,bird
2011_002715,3,bird
2011_002767,3,bird
2011_002772,3,bird
2011_002776,3,bird
2011_002868,3,bird
2011_002889,3,bird
2011_003030,3,bird
2011_003091,3,bird
2011_003145,3,bird
2011_003163,3,bird
2011_003171,3,bird
2011_003213,3,bird
2011_003276,3,bird
2008_000007,4,boat
2008_000120,4,boat
2008_000140,4,boat
2008_000148,4,boat
2008_000262,4,boat
2008_000405,4,boat
2008_000414,4,boat
2008_000437,4,boat
2008_000471,4,boat
2008_000505,4,boat
2008_000567,4,boat
2008_000957,4,boat
2008_001040,4,boat
2008_001041,4,boat
2008_001047,4,boat
2008_001056,4,boat
2008_001135,4,boat
2008_001136,4,boat
2008_001159,4,boat
2008_001160,4,boat
2008_001260,4,boat
2008_001389,4,boat
2008_001529,4,boat
2008_001575,4,boat
2008_001580,4,boat
2008_001799,4,boat
2008_001823,4,boat
2008_001843,4,boat
2008_001849,4,boat
2008_001858,4,boat
2008_001945,4,boat
2008_001987,4,boat
2008_002046,4,boat
2008_002194,4,boat
2008_002281,4,boat
2008_002335,4,boat
2008_002492,4,boat
2008_002504,4,boat
2008_002625,4,boat
2008_002850,4,boat
2008_003112,4,boat
2008_003187,4,boat
2008_003362,4,boat
2008_003449,4,boat
2008_003458,4,boat
2008_003480,4,boat
2008_003652,4,boat
2008_003701,4,boat
2008_003849,4,boat
2008_003858,4,boat
2008_003870,4,boat
2008_003886,4,boat
2008_003913,4,boat
2008_003988,4,boat
2008_003989,4,boat
2008_004014,4,boat
2008_004026,4,boat
2008_004291,4,boat
2008_004443,4,boat
2008_004469,4,boat
2008_004570,4,boat
2008_004593,4,boat
2008_004716,4,boat
2008_004718,4,boat
2008_004750,4,boat
2008_004812,4,boat
2008_004904,4,boat
2008_004907,4,boat
2008_004920,4,boat
2008_004921,4,boat
2008_004969,4,boat
2008_005071,4,boat
2008_005108,4,boat
2008_005117,4,boat
2008_005132,4,boat
2008_005244,4,boat
2008_005261,4,boat
2008_005321,4,boat
2008_005367,4,boat
2008_005398,4,boat
2008_005502,4,boat
2008_005504,4,boat
2008_005512,4,boat
2008_005517,4,boat
2008_005526,4,boat
2008_005530,4,boat
2008_005536,4,boat
2008_005541,4,boat
2008_005628,4,boat
2008_005683,4,boat
2008_005695,4,boat
2008_005764,4,boat
2008_005959,4,boat
2008_006014,4,boat
2008_006046,4,boat
2008_006065,4,boat
2008_006094,4,boat
2008_006163,4,boat
2008_006185,4,boat
2008_006229,4,boat
2008_006349,4,boat
2008_006488,4,boat
2008_006489,4,boat
2008_006490,4,boat
2008_006500,4,boat
2008_006586,4,boat
2008_006654,4,boat
2008_006720,4,boat
2008_006747,4,boat
2008_006767,4,boat
2008_006824,4,boat
2008_006831,4,boat
2008_006877,4,boat
2008_006903,4,boat
2008_006925,4,boat
2008_006949,4,boat
2008_007143,4,boat
2008_007156,4,boat
2008_007252,4,boat
2008_007305,4,boat
2008_007382,4,boat
2008_007425,4,boat
2008_007441,4,boat
2008_007574,4,boat
2008_007597,4,boat
2008_007599,4,boat
2008_007748,4,boat
2008_007750,4,boat
2008_007755,4,boat
2008_007912,4,boat
2008_007938,4,boat
2008_007953,4,boat
2008_008170,4,boat
2008_008616,4,boat
2009_000093,4,boat
2009_000120,4,boat
2009_000308,4,boat
2009_000385,4,boat
2009_000420,4,boat
2009_000446,4,boat
2009_000469,4,boat
2009_000477,4,boat
2009_000491,4,boat
2009_000516,4,boat
2009_000608,4,boat
2009_000690,4,boat
2009_000723,4,boat
2009_000752,4,boat
2009_000828,4,boat
2009_000829,4,boat
2009_000830,4,boat
2009_000919,4,boat
2009_000927,4,boat
2009_000996,4,boat
2009_001102,4,boat
2009_001289,4,boat
2009_001544,4,boat
2009_001567,4,boat
2009_001715,4,boat
2009_001723,4,boat
2009_001770,4,boat
2009_001826,4,boat
2009_001941,4,boat
2009_001949,4,boat
2009_002096,4,boat
2009_002127,4,boat
2009_002173,4,boat
2009_002306,4,boat
2009_002397,4,boat
2009_002449,4,boat
2009_002453,4,boat
2009_002530,4,boat
2009_002543,4,boat
2009_002577,4,boat
2009_002591,4,boat
2009_002662,4,boat
2009_002727,4,boat
2009_002759,4,boat
2009_002830,4,boat
2009_002897,4,boat
2009_003032,4,boat
2009_003080,4,boat
2009_003084,4,boat
2009_003136,4,boat
2009_003229,4,boat
2009_003284,4,boat
2009_003345,4,boat
2009_003400,4,boat
2009_003504,4,boat
2009_003511,4,boat
2009_003652,4,boat
2009_003707,4,boat
2009_003732,4,boat
2009_004034,4,boat
2009_004078,4,boat
2009_004178,4,boat
2009_004273,4,boat
2009_004278,4,boat
2009_004397,4,boat
2009_004539,4,boat
2009_004557,4,boat
2009_004635,4,boat
2009_004780,4,boat
2009_004904,4,boat
2009_004930,4,boat
2009_005015,4,boat
2009_005118,4,boat
2009_005129,4,boat
2009_005268,4,boat
2010_000024,4,boat
2010_000145,4,boat
2010_000195,4,boat
2010_000272,4,boat
2010_000382,4,boat
2010_000473,4,boat
2010_000630,4,boat
2010_000710,4,boat
2010_000729,4,boat
2010_000887,4,boat
2010_000906,4,boat
2010_000979,4,boat
2010_001109,4,boat
2010_001126,4,boat
2010_001164,4,boat
2010_001456,4,boat
2010_001501,4,boat
2010_001525,4,boat
2010_001594,4,boat
2010_001691,4,boat
2010_001710,4,boat
2010_001807,4,boat
2010_001899,4,boat
2010_001916,4,boat
2010_001967,4,boat
2010_002104,4,boat
2010_002117,4,boat
2010_002150,4,boat
2010_002216,4,boat
2010_002315,4,boat
2010_002321,4,boat
2010_002364,4,boat
2010_002393,4,boat
2010_002565,4,boat
2010_002620,4,boat
2010_002653,4,boat
2010_002780,4,boat
2010_002899,4,boat
2010_002940,4,boat
2010_003260,4,boat
2010_003547,4,boat
2010_003604,4,boat
2010_003640,4,boat
2010_003644,4,boat
2010_003679,4,boat
2010_003757,4,boat
2010_003815,4,boat
2010_003848,4,boat
2010_003860,4,boat
2010_003899,4,boat
2010_003911,4,boat
2010_004006,4,boat
2010_004041,4,boat
2010_004081,4,boat
2010_004208,4,boat
2010_004253,4,boat
2010_004486,4,boat
2010_004576,4,boat
2010_004662,4,boat
2010_004714,4,boat
2010_004772,4,boat
2010_004852,4,boat
2010_004871,4,boat
2010_004950,4,boat
2010_005192,4,boat
2010_005198,4,boat
2010_005332,4,boat
2010_005364,4,boat
2010_005401,4,boat
2010_005588,4,boat
2010_005597,4,boat
2010_005705,4,boat
2010_005780,4,boat
2010_005927,4,boat
2010_005928,4,boat
2011_000234,4,boat
2011_000238,4,boat
2011_000278,4,boat
2011_000286,4,boat
2011_000556,4,boat
2011_000631,4,boat
2011_000744,4,boat
2011_000749,4,boat
2011_000839,4,boat
2011_000986,4,boat
2011_001029,4,boat
2011_001097,4,boat
2011_001160,4,boat
2011_001161,4,boat
2011_001176,4,boat
2011_001252,4,boat
2011_001384,4,boat
2011_001532,4,boat
2011_001589,4,boat
2011_001592,4,boat
2011_001693,4,boat
2011_001793,4,boat
2011_001886,4,boat
2011_001991,4,boat
2011_002036,4,boat
2011_002050,4,boat
2011_002073,4,boat
2011_002421,4,boat
2011_002558,4,boat
2011_002618,4,boat
2011_002740,4,boat
2011_002754,4,boat
2011_002854,4,boat
2011_002871,4,boat
2011_002912,4,boat
2011_002943,4,boat
2011_002975,4,boat
2011_003025,4,boat
2011_003041,4,boat
2011_003134,4,boat
2011_003232,4,boat
2008_000015,5,bottle
2008_000154,5,bottle
2008_000272,5,bottle
2008_000703,5,bottle
2008_000911,5,bottle
2008_001405,5,bottle
2008_001744,5,bottle
2008_002005,5,bottle
2008_002153,5,bottle
2008_002292,5,bottle
2008_002372,5,bottle
2008_002467,5,bottle
2008_003579,5,bottle
2008_003591,5,bottle
2008_003621,5,bottle
2008_003969,5,bottle
2008_004145,5,bottle
2008_004178,5,bottle
2008_004581,5,bottle
2008_004607,5,bottle
2008_004659,5,bottle
2008_004795,5,bottle
2008_004934,5,bottle
2008_004982,5,bottle
2008_005023,5,bottle
2008_005140,5,bottle
2008_005204,5,bottle
2008_005347,5,bottle
2008_005752,5,bottle
2008_005904,5,bottle
2008_005945,5,bottle
2008_006004,5,bottle
2008_006072,5,bottle
2008_006104,5,bottle
2008_006144,5,bottle
2008_006182,5,bottle
2008_006282,5,bottle
2008_006427,5,bottle
2008_006558,5,bottle
2008_006585,5,bottle
2008_006641,5,bottle
2008_006792,5,bottle
2008_006815,5,bottle
2008_007076,5,bottle
2008_007134,5,bottle
2008_007142,5,bottle
2008_007394,5,bottle
2008_007473,5,bottle
2008_007697,5,bottle
2008_007724,5,bottle
2008_007811,5,bottle
2008_007858,5,bottle
2008_007954,5,bottle
2008_008700,5,bottle
2009_000130,5,bottle
2009_000201,5,bottle
2009_000328,5,bottle
2009_000377,5,bottle
2009_000414,5,bottle
2009_000494,5,bottle
2009_000562,5,bottle
2009_000742,5,bottle
2009_000797,5,bottle
2009_000840,5,bottle
2009_000992,5,bottle
2009_001059,5,bottle
2009_001278,5,bottle
2009_001309,5,bottle
2009_001328,5,bottle
2009_001494,5,bottle
2009_001593,5,bottle
2009_001625,5,bottle
2009_001640,5,bottle
2009_001720,5,bottle
2009_001818,5,bottle
2009_001907,5,bottle
2009_001937,5,bottle
2009_002060,5,bottle
2009_002089,5,bottle
2009_002137,5,bottle
2009_002204,5,bottle
2009_002235,5,bottle
2009_002475,5,bottle
2009_002521,5,bottle
2009_002567,5,bottle
2009_002594,5,bottle
2009_002620,5,bottle
2009_002675,5,bottle
2009_002749,5,bottle
2009_002856,5,bottle
2009_002940,5,bottle
2009_002980,5,bottle
2009_003034,5,bottle
2009_003114,5,bottle
2009_003142,5,bottle
2009_003144,5,bottle
2009_003517,5,bottle
2009_003562,5,bottle
2009_003588,5,bottle
2009_003629,5,bottle
2009_003664,5,bottle
2009_003793,5,bottle
2009_003865,5,bottle
2009_003899,5,bottle
2009_003958,5,bottle
2009_004031,5,bottle
2009_004122,5,bottle
2009_004199,5,bottle
2009_004247,5,bottle
2009_004324,5,bottle
2009_004542,5,bottle
2009_004579,5,bottle
2009_004656,5,bottle
2009_004749,5,bottle
2009_004764,5,bottle
2009_004856,5,bottle
2009_005044,5,bottle
2009_005150,5,bottle
2009_005190,5,bottle
2009_005302,5,bottle
2009_005308,5,bottle
2010_000050,5,bottle
2010_000137,5,bottle
2010_000213,5,bottle
2010_000310,5,bottle
2010_000426,5,bottle
2010_000721,5,bottle
2010_000897,5,bottle
2010_001013,5,bottle
2010_001463,5,bottle
2010_001698,5,bottle
2010_001819,5,bottle
2010_001830,5,bottle
2010_001877,5,bottle
2010_001980,5,bottle
2010_002244,5,bottle
2010_002388,5,bottle
2010_002455,5,bottle
2010_002668,5,bottle
2010_002772,5,bottle
2010_002858,5,bottle
2010_002941,5,bottle
2010_002956,5,bottle
2010_003037,5,bottle
2010_003092,5,bottle
2010_003199,5,bottle
2010_003329,5,bottle
2010_003368,5,bottle
2010_003512,5,bottle
2010_003779,5,bottle
2010_003994,5,bottle
2010_004054,5,bottle
2010_004056,5,bottle
2010_004288,5,bottle
2010_004344,5,bottle
2010_004488,5,bottle
2010_004520,5,bottle
2010_004529,5,bottle
2010_004551,5,bottle
2010_004680,5,bottle
2010_004866,5,bottle
2010_005155,5,bottle
2010_005441,5,bottle
2010_005496,5,bottle
2010_005762,5,bottle
2010_005883,5,bottle
2010_005952,5,bottle
2010_006021,5,bottle
2011_000027,5,bottle
2011_000066,5,bottle
2011_000622,5,bottle
2011_000920,5,bottle
2011_000951,5,bottle
2011_001272,5,bottle
2011_001720,5,bottle
2011_002088,5,bottle
2011_002131,5,bottle
2011_002324,5,bottle
2011_002387,5,bottle
2011_002559,5,bottle
2011_002863,5,bottle
2011_002890,5,bottle
2011_002897,5,bottle
2011_003271,5,bottle
2008_000075,6,bus
2008_000238,6,bus
2008_001820,6,bus
2008_002205,6,bus
2008_002412,6,bus
2008_003302,6,bus
2008_003373,6,bus
2008_003381,6,bus
2008_003777,6,bus
2008_004725,6,bus
2008_004794,6,bus
2008_005196,6,bus
2008_005266,6,bus
2008_005676,6,bus
2008_005933,6,bus
2008_005984,6,bus
2008_006359,6,bus
2008_006635,6,bus
2008_006748,6,bus
2008_007515,6,bus
2008_007635,6,bus
2008_007641,6,bus
2008_007797,6,bus
2008_007969,6,bus
2008_008120,6,bus
2008_008234,6,bus
2008_008252,6,bus
2008_008281,6,bus
2008_008301,6,bus
2008_008682,6,bus
2008_008684,6,bus
2008_008706,6,bus
2008_008719,6,bus
2008_008748,6,bus
2009_000006,6,bus
2009_000104,6,bus
2009_000135,6,bus
2009_000176,6,bus
2009_000199,6,bus
2009_000426,6,bus
2009_000532,6,bus
2009_000558,6,bus
2009_000648,6,bus
2009_000945,6,bus
2009_001044,6,bus
2009_001082,6,bus
2009_001159,6,bus
2009_001366,6,bus
2009_001633,6,bus
2009_001674,6,bus
2009_001752,6,bus
2009_001816,6,bus
2009_001910,6,bus
2009_002052,6,bus
2009_002348,6,bus
2009_002457,6,bus
2009_002535,6,bus
2009_002626,6,bus
2009_002843,6,bus
2009_002876,6,bus
2009_003018,6,bus
2009_003053,6,bus
2009_003067,6,bus
2009_003200,6,bus
2009_003304,6,bus
2009_003458,6,bus
2009_003461,6,bus
2009_003555,6,bus
2009_003703,6,bus
2009_003757,6,bus
2009_003916,6,bus
2009_003969,6,bus
2009_004231,6,bus
2009_004295,6,bus
2009_004328,6,bus
2009_004374,6,bus
2009_004383,6,bus
2009_004417,6,bus
2009_004590,6,bus
2009_004670,6,bus
2009_004732,6,bus
2009_004789,6,bus
2009_004829,6,bus
2009_004867,6,bus
2009_004871,6,bus
2009_004947,6,bus
2009_005201,6,bus
2009_005231,6,bus
2010_000069,6,bus
2010_000165,6,bus
2010_000187,6,bus
2010_000376,6,bus
2010_000726,6,bus
2010_000770,6,bus
2010_001087,6,bus
2010_001364,6,bus
2010_001410,6,bus
2010_001630,6,bus
2010_001640,6,bus
2010_001646,6,bus
2010_001771,6,bus
2010_001982,6,bus
2010_002102,6,bus
2010_002203,6,bus
2010_002218,6,bus
2010_002413,6,bus
2010_002438,6,bus
2010_002758,6,bus
2010_002774,6,bus
2010_002868,6,bus
2010_003173,6,bus
2010_003179,6,bus
2010_003534,6,bus
2010_003772,6,bus
2010_003855,6,bus
2010_004348,6,bus
2010_004367,6,bus
2010_004588,6,bus
2010_004616,6,bus
2010_004627,6,bus
2010_004696,6,bus
2010_004735,6,bus
2010_004806,6,bus
2010_004903,6,bus
2010_004971,6,bus
2010_004997,6,bus
2010_005063,6,bus
2010_005080,6,bus
2010_005123,6,bus
2010_005277,6,bus
2010_005415,6,bus
2010_005756,6,bus
2011_000025,6,bus
2011_000090,6,bus
2011_000138,6,bus
2011_000180,6,bus
2011_000181,6,bus
2011_000267,6,bus
2011_000312,6,bus
2011_000369,6,bus
2011_000551,6,bus
2011_000703,6,bus
2011_000804,6,bus
2011_000830,6,bus
2011_000901,6,bus
2011_000969,6,bus
2011_001064,6,bus
2011_001146,6,bus
2011_001341,6,bus
2011_001355,6,bus
2011_001411,6,bus
2011_001479,6,bus
2011_001748,6,bus
2011_001964,6,bus
2011_002079,6,bus
2011_002457,6,bus
2011_002460,6,bus
2011_002687,6,bus
2011_002826,6,bus
2008_000027,7,car
2008_000028,7,car
2008_000042,7,car
2008_000050,7,car
2008_000074,7,car
2008_000085,7,car
2008_000105,7,car
2008_000163,7,car
2008_000174,7,car
2008_000185,7,car
2008_000187,7,car
2008_000189,7,car
2008_000193,7,car
2008_000253,7,car
2008_000304,7,car
2008_000315,7,car
2008_000356,7,car
2008_000399,7,car
2008_000457,7,car
2008_000488,7,car
2008_000501,7,car
2008_000595,7,car
2008_000659,7,car
2008_000884,7,car
2008_000952,7,car
2008_001018,7,car
2008_001042,7,car
2008_001208,7,car
2008_001262,7,car
2008_001274,7,car
2008_001334,7,car
2008_001445,7,car
2008_001446,7,car
2008_001500,7,car
2008_001543,7,car
2008_001632,7,car
2008_001681,7,car
2008_001716,7,car
2008_001717,7,car
2008_001830,7,car
2008_001908,7,car
2008_001941,7,car
2008_001961,7,car
2008_002062,7,car
2008_002118,7,car
2008_002197,7,car
2008_002198,7,car
2008_002223,7,car
2008_002258,7,car
2008_002327,7,car
2008_002368,7,car
2008_002437,7,car
2008_002444,7,car
2008_002461,7,car
2008_002466,7,car
2008_002473,7,car
2008_002516,7,car
2008_002672,7,car
2008_002704,7,car
2008_002710,7,car
2008_002834,7,car
2008_002875,7,car
2008_002890,7,car
2008_002891,7,car
2008_002943,7,car
2008_003005,7,car
2008_003021,7,car
2008_003022,7,car
2008_003057,7,car
2008_003082,7,car
2008_003255,7,car
2008_003300,7,car
2008_003350,7,car
2008_003415,7,car
2008_003498,7,car
2008_003577,7,car
2008_003582,7,car
2008_003647,7,car
2008_003680,7,car
2008_003719,7,car
2008_003835,7,car
2008_003846,7,car
2008_003941,7,car
2008_003943,7,car
2008_003970,7,car
2008_003986,7,car
2008_004069,7,car
2008_004080,7,car
2008_004112,7,car
2008_004127,7,car
2008_004224,7,car
2008_004312,7,car
2008_004326,7,car
2008_004339,7,car
2008_004411,7,car
2008_004414,7,car
2008_004458,7,car
2008_004488,7,car
2008_004502,7,car
2008_004552,7,car
2008_004559,7,car
2008_004667,7,car
2008_004684,7,car
2008_004850,7,car
2008_004876,7,car
2008_004923,7,car
2008_004945,7,car
2008_004955,7,car
2008_004974,7,car
2008_005054,7,car
2008_005127,7,car
2008_005158,7,car
2008_005159,7,car
2008_005216,7,car
2008_005220,7,car
2008_005234,7,car
2008_005283,7,car
2008_005325,7,car
2008_005349,7,car
2008_005378,7,car
2008_005404,7,car
2008_005405,7,car
2008_005548,7,car
2008_005572,7,car
2008_005638,7,car
2008_005663,7,car
2008_005675,7,car
2008_005686,7,car
2008_005721,7,car
2008_005747,7,car
2008_005768,7,car
2008_005822,7,car
2008_005875,7,car
2008_005936,7,car
2008_005960,7,car
2008_005989,7,car
2008_006037,7,car
2008_006082,7,car
2008_006092,7,car
2008_006224,7,car
2008_006225,7,car
2008_006240,7,car
2008_006244,7,car
2008_006310,7,car
2008_006316,7,car
2008_006336,7,car
2008_006417,7,car
2008_006438,7,car
2008_006475,7,car
2008_006506,7,car
2008_006522,7,car
2008_006538,7,car
2008_006600,7,car
2008_006634,7,car
2008_006638,7,car
2008_006649,7,car
2008_006694,7,car
2008_006718,7,car
2008_006762,7,car
2008_006774,7,car
2008_006800,7,car
2008_006819,7,car
2008_006839,7,car
2008_006885,7,car
2008_006907,7,car
2008_006921,7,car
2008_006936,7,car
2008_006959,7,car
2008_006986,7,car
2008_007034,7,car
2008_007060,7,car
2008_007064,7,car
2008_007167,7,car
2008_007197,7,car
2008_007214,7,car
2008_007221,7,car
2008_007227,7,car
2008_007314,7,car
2008_007323,7,car
2008_007389,7,car
2008_007432,7,car
2008_007448,7,car
2008_007456,7,car
2008_007466,7,car
2008_007500,7,car
2008_007529,7,car
2008_007573,7,car
2008_007595,7,car
2008_007611,7,car
2008_007698,7,car
2008_007786,7,car
2008_007791,7,car
2008_007825,7,car
2008_007869,7,car
2008_007877,7,car
2008_007947,7,car
2008_007981,7,car
2009_000042,7,car
2009_000160,7,car
2009_000390,7,car
2009_000399,7,car
2009_000523,7,car
2009_000591,7,car
2009_000631,7,car
2009_000720,7,car
2009_000737,7,car
2009_000906,7,car
2009_000948,7,car
2009_000954,7,car
